id,name,description,category,price,usable_in_battle,usable_outside,effect,sprite
tr86,DT86,Une charge électrique violente qui blesse aussi légèrement le lanceur.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":528}",
tr87,DT87,Le lanceur tourne sur lui-même comme une perceuse et se jette sur l’ennemi. Taux de critiques élevé.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":529}",
tr88,DT88,"Le lanceur projette son corps enflammé contre l’ennemi. S’il est plus lourd que l’ennemi, l’effet augmente en conséquence.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":535}",
tr89,DT89,Le lanceur déclenche une tempête de vents violents qui s’abat sur l’ennemi. Peut aussi le rendre confus.,all-machines,16000,false,true,"{""type"":""teach"",""moveId"":542}",
tr90,DT90,Attaque l’ennemi avec un câlin. Peut diminuer son Attaque.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":583}",
tr91,DT91,"Sécrète un liquide empoisonné. Diminue l’Attaque, l’Attaque Spéciale et la Vitesse de l’ennemi empoisonné.",all-machines,4000,false,true,"{""type"":""teach"",""moveId"":599}",
tr92,DT92,Libère une puissante décharge lumineuse qui inflige des dégâts à l’ennemi.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":605}",
tr93,DT93,Le Pokémon étend les bras et frappe l’adversaire en tournant violemment. Inflige des dégâts et ignore les changements de stats de la cible.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":663}",
tr94,DT94,Le lanceur attaque violemment en utilisant tout son poids.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":667}",
tr95,DT95,Inflige une douleur tellement violente à la cible qu’elle ne peut plus émettre de sons pendant deux tours.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":675}",
tr96,DT96,"Utilisée sur l’ennemi, envoie une boule explosive qui fait des dégâts ; sur un allié, donne du bon pollen nutritif qui fait récupérer des PV.",all-machines,10000,false,true,"{""type"":""teach"",""moveId"":676}",
tr97,DT97,Le lanceur mord la cible avec ses pouvoirs psychiques. Brise aussi les barrières comme Mur Lumière et Protection.,all-machines,10000,false,true,"{""type"":""teach"",""moveId"":706}",
tr98,DT98,Le lanceur utilise la force de l’eau pour attaquer. Peut aussi baisser la Défense de la cible.,all-machines,6000,false,true,"{""type"":""teach"",""moveId"":710}",
tr99,DT99,"Le lanceur utilise son corps pour attaquer sa cible. Plus la Défense du lanceur est élevée, plus les dégâts infligés sont importants.",all-machines,6000,false,true,"{""type"":""teach"",""moveId"":776}",
travel-trunk,Malle Penderie,"Une valise extrêmement légère, parfaite pour stocker un grand nombre de vêtements et d’accessoires de mode.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/travel-trunk.png
tri-pass,Tri-Passe,,plot-advancement,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tri-pass.png
tropic-mail,Lettre Tropi,,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tropic-mail.png
tropical-shell,Coquille du Sud,Un joli coquillage blanc. Il a peut-être été porté par les vagues depuis une région tropicale.,loot,2000,false,true,"{""type"":""collectible"",""sellable"":true}",
tropius-leaf,Feuille de Tropius,,tm-materials,140,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
tunnel-mail,Lettre Mine,,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tunnel-mail.png
twisted-spoon,Cuillère Tordue,Objet à tenir. Cuillère contenant un pouvoir télékinésique montant la puissance des capacités de type Psy.,type-enhancement,1000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""psychic""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/twisted-spoon.png
tynamo-slime,Mucus d'Anchwatt,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
tyranitarite,Tyranocivite,"Une variété de Méga-Gemme. Tenue par un Tyranocif, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""pokemon"":""tyranitar""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tyranitarite.png
ultra-ball,Hyper Ball,Une Ball ultraperformante dont le taux de réussite est supérieur à celui de la Super Ball.,standard-balls,800,false,true,"{""type"":""catch"",""baseMultiplier"":2}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/ultra-ball.png
ultranecrozium-z--bag,Ultranécrozélite,Un cristal permettant de donner une nouvelle forme à Necrozma quand il a fusionné avec Solgaleo ou Lunala.,unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/ultranecrozium-z--bag.png
ultranecrozium-z--held,Ultranécrozélite,"Une cristallisation de la Force Z, permettant de transformer le Photo-Geyser de Necrozma en capacité Z.",unused,0,false,false,"{""type"":""z_crystal"",""pokemon"":""necrozma"",""baseMove"":""photon-geyser""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/ultranecrozium-z--held.png
unown-report,Carnet Zarbi,Un carnet permettant de noter toutes les formes de Zarbi capturées.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/unown-report.png
unremarkable-teacup,Bol Médiocre,,evolution,400,false,true,"{""type"":""evolution""}",
up-grade,Améliorator,Dispositif transparent rempli de données diverses et variées. Fabriqué par la Sylphe SARL.,evolution,2000,false,true,"{""type"":""evolution""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/up-grade.png
utility-umbrella,Parapluie Solide,Objet à tenir. Protège le porteur des effets de la pluie et des rayons du soleil.,held-items,4000,false,true,"{""type"":""held"",""effect"":""weather_ignore""}",
varoom-fume,Gaz de Vrombi,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
vee-vee-pick,Pique Volivoli,,picnic,480,false,true,"{""type"":""decoration""}",
veluza-fillet,Chair de Délestin,,tm-materials,140,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
venonat-candy,Bonbon Mimitoss,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""venonat""}",
venonat-fang,Croc de Mimitoss,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
venusaurite,Florizarrite,"Une variété de Méga-Gemme. Tenue par un Florizarre, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""pokemon"":""venusaur""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/venusaurite.png
vinegar,Vinaigre,,sandwich-ingredients,300,false,true,"{""type"":""ingredient""}",
violet-book,Livre Violet,,event-items,0,false,true,"{""type"":""key_item""}",
volbeat-fluid,Fluide de Muciole,,tm-materials,10,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
voltorb-candy,Bonbon Voltorbe,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""voltorb""}",
voltorb-sparks,Électricité de Voltorbe,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
vs-recorder,Magnéto VS,Appareil utile permettant d’enregistrer les combats entre amis et ceux ayant lieu dans un bâtiment de combat.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/vs-recorder.png
vs-seeker,Cherch’Combat,Un appareil indiquant les Dresseurs prêts à se battre. La batterie se recharge quand vous marchez.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/vs-seeker.png
vullaby-feather,Plume de Vostourno,,tm-materials,35,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
vulpix-candy,Bonbon Goupix,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""vulpix""}",
vulpix-fur,Poils de Goupix,,tm-materials,35,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
wacan-berry,Baie Parma,"Tenue, cette Baie affaiblit une attaque ennemie super efficace de type Électrik.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""electric""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wacan-berry.png
wailmer-pail,Wailmerrosoir,Sert à arroser les Baies plantées dans le sol.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wailmer-pail.png
wasabi,Sauce au Wasabi,,sandwich-ingredients,330,false,true,"{""type"":""ingredient""}",
water-gem,Joyau Eau,Objet à tenir. Joyau augmentant une fois la puissance des capacités de type Eau.,jewels,200,false,true,"{""type"":""held"",""value"":1.3,""effect"":""type_boost_once"",""moveType"":""water"",""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/water-gem.png
water-memory,ROM Eau,Une carte mémoire contenant des données sur le type Eau. Un certain Pokémon peut changer de type en l’équipant.,memories,1000,false,true,"{""type"":""held"",""effect"":""change_type"",""newType"":""water"",""pokemon"":""silvally""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/water-memory.png
water-stone,Pierre Eau,Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle est de couleur bleue.,evolution,3000,false,true,"{""type"":""evolution""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/water-stone.png
water-tera-shard,Téra-Éclat Eau,,tera-shard,500,false,true,"{""type"":""tera_shard"",""teraType"":""water""}",
watercress,Cresson,,sandwich-ingredients,270,false,true,"{""type"":""ingredient""}",
waterium-z--bag,Aquazélite,"Permet de concentrer la Force Z en un cristal, qui autorise son porteur à transformer ses capacités de type Eau en capacité Z.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/waterium-z--bag.png
waterium-z--held,Aquazélite,"Une cristallisation de la Force Z, permettant de transformer les capacités de type Eau en capacité Z.",z-crystals,0,false,true,"{""type"":""z_crystal"",""zType"":""water""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/waterium-z--held.png
watmel-berry,Baie Stekpa,Baie très rare à Unys. Les amateurs en donnent un bon prix.,baking-only,20,false,true,"{""type"":""ingredient""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/watmel-berry.png
wattrel-feather,Plume de Zapétrel,,tm-materials,120,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
wave-incense,Encens Vague,Objet à tenir. Encens au parfum exotique augmentant la puissance des capacités de type Eau.,type-enhancement,2000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""water""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wave-incense.png
wave-mail,Lettre Vague,,all-mail,50,false,true,"{""type"":""mail""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wave-mail.png
weakness-policy,Vulné-Assurance,Objet à tenir. Augmente beaucoup l’Attaque et l’Attaque Spéciale du Pokémon lorsqu’il reçoit un coup d’un type auquel il est vulnérable.,held-items,1000,false,true,"{""type"":""held"",""boosts"":{""attack"":2,""sp_atk"":2},""effect"":""on_super_effective_hit"",""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/weakness-policy.png
weedle-candy,Bonbon Aspicot,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""weedle""}",
wellspring-mask,Masque du Puits,,held-items,0,false,true,"{""type"":""held"",""forme"":""wellspring"",""effect"":""form_change"",""pokemon"":""ogerpon""}",
wepear-berry,Baie Repoi,Baie très rare à Unys. Les amateurs en donnent un bon prix.,baking-only,20,false,true,"{""type"":""ingredient""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wepear-berry.png
whimsical-tablecloth,Nappe Fantaisie,,picnic,2000,false,true,"{""type"":""decoration""}",
whipped-cream,Creme Fouettée,,sandwich-ingredients,200,false,true,"{""type"":""ingredient""}",
whipped-dream,Chantibonbon,"Une crème sucrée qui fond dans la bouche, légère comme un nuage. Elle est appréciée d’un certain Pokémon.",evolution,2000,false,true,"{""type"":""evolution""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/whipped-dream.png
white-apricorn,Noigrume Blanc,Un Noigrume de couleur blanche. Il ne dégage aucun arôme.,apricorn-box,200,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/white-apricorn.png
white-dish,Assiette Blanche,,picnic,0,false,true,"{""type"":""decoration""}",
white-flute,Flûte Blanche,Jouet en forme de flûte en verre blanc. Les amateurs en donnent un bon prix.,spelunking,20,false,true,"{""type"":""spelunking_tool""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/white-flute.png
white-herb,Herbe Blanche,Objet à tenir qui restaure les stats baissées. Ne peut être utilisé qu’une fois.,held-items,4000,false,true,"{""type"":""held"",""effect"":""clear_stat_drops"",""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/white-herb.png
white-mane-hair,Crins Blancs,"Des crins de Blizzeval, le fidèle destrier du Seigneur des récoltes. Ils sont à la fois souples et robustes.",plot-advancement,0,false,true,"{""type"":""key_item""}",
wide-lens,Loupe,Objet à tenir. Magnifique loupe augmentant un peu la Précision des capacités.,held-items,4000,false,true,"{""type"":""held"",""value"":1.1,""effect"":""accuracy_boost""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wide-lens.png
wiglett-sand,Sable de Taupikeau,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
wiki-berry,Baie Wiki,"Tenue, cette Baie restaure des PV en cas de besoin, mais rend confus si le Pokémon n’aime pas son goût.",picky-healing,80,true,true,"{""type"":""held"",""value"":0.33,""effect"":""pinch_heal"",""consumable"":true,""dislikedFlavor"":""dry""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wiki-berry.png
wingull-feather,Plume de Goélise,,tm-materials,60,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
winking-pika-pick,Pique à Chu Fripon,,picnic,1200,false,true,"{""type"":""decoration""}",
wise-glasses,Lunettes Sages,Objet à tenir. Paire de lunettes épaisses augmentant un peu la puissance des attaques spéciales.,held-items,4000,false,true,"{""type"":""held"",""value"":1.1,""effect"":""category_boost"",""category"":""special""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/wise-glasses.png
wishing-chip,Fragment Vœu,En lancer plusieurs dans l’antre d’un Pokémon augmente les chances d’y faire apparaître un Pokémon Dynamax.,unused,0,false,false,"{""type"":""no_effect""}",
